Image,Predicted_Label,Confidence(%)
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_100.tif,Canon120-2,61.90140914916992
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_101.tif,Canon120-2,51.931034088134766
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_102.tif,Canon120-1,60.43392562866211
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_103.tif,Canon120-2,68.66127014160156
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_104.tif,Canon220,94.9112548828125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_105.tif,Canon120-2,63.114349365234375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_106.tif,Canon120-2,61.565155029296875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_107.tif,Canon120-2,49.46394348144531
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_108.tif,Canon220,70.20884704589844
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_11.tif,Canon120-1,73.0156478881836
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_12.tif,Canon120-2,49.67717361450195
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_13.tif,Canon120-1,66.1798324584961
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_14.tif,Canon120-2,73.43633270263672
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_15.tif,Canon120-2,75.80560302734375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_16.tif,Canon120-1,50.14755630493164
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_17.tif,Canon120-2,75.49640655517578
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_18.tif,Canon120-1,56.2237434387207
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_19.tif,Canon120-2,70.5969009399414
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_2.tif,Canon120-1,58.254825592041016
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_20.tif,Canon120-2,64.45767211914062
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_21.tif,EpsonV370-2,75.75331115722656
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_22.tif,Canon120-1,49.6336669921875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_23.tif,Canon120-1,42.46275329589844
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_24.tif,Canon120-2,45.85430145263672
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_25.tif,Canon120-1,51.24295425415039
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_26.tif,EpsonV370-2,96.77362060546875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_27.tif,Canon120-2,56.08938217163086
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_28.tif,Canon120-1,54.89347457885742
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_29.tif,HP,55.9572868347168
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_3.tif,Canon120-1,59.32036209106445
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_30.tif,Canon120-2,45.18383026123047
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_31.tif,Canon120-2,58.580528259277344
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_32.tif,Canon120-2,47.84199523925781
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_33.tif,Canon120-1,52.05546569824219
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_34.tif,Canon120-2,57.79551696777344
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_35.tif,Canon120-2,74.13134765625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_36.tif,Canon120-1,51.87262725830078
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_37.tif,Canon120-2,82.18612670898438
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_38.tif,Canon120-2,58.26411437988281
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_39.tif,Canon120-2,53.70085144042969
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_4.tif,Canon120-2,60.80269241333008
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_40.tif,Canon120-1,51.30044174194336
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_41.tif,Canon120-2,49.65188980102539
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_42.tif,Canon120-2,66.71659088134766
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_43.tif,Canon120-2,51.973182678222656
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_44.tif,Canon120-1,51.867889404296875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_45.tif,Canon120-1,74.31924438476562
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_46.tif,Canon120-2,58.2977180480957
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_47.tif,Canon120-2,44.06996154785156
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_48.tif,Canon220,47.909210205078125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_49.tif,Canon120-2,57.959930419921875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_5.tif,Canon120-1,54.396270751953125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_50.tif,Canon120-2,61.04095458984375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_51.tif,Canon120-2,66.80028533935547
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_52.tif,Canon120-2,58.01832580566406
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_53.tif,Canon120-2,50.27996826171875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_54.tif,Canon120-2,64.73152923583984
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_55.tif,Canon120-1,52.44476318359375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_56.tif,Canon120-2,56.0969123840332
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_57.tif,Canon120-1,66.7375259399414
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_58.tif,Canon120-2,54.244510650634766
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_59.tif,Canon120-2,48.146881103515625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_6.tif,Canon120-2,64.47716522216797
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_60.tif,Canon120-1,56.86722946166992
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_61.tif,Canon120-1,56.284141540527344
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_62.tif,Canon120-2,51.98522186279297
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_63.tif,Canon120-2,72.05105590820312
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_64.tif,Canon120-1,54.239463806152344
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_65.tif,Canon120-1,48.9268798828125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_66.tif,Canon120-2,54.7001953125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_67.tif,Canon120-2,54.63288879394531
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_68.tif,Canon120-2,57.38356018066406
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_69.tif,Canon120-2,75.34661102294922
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_7.tif,Canon120-2,52.69219207763672
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_70.tif,Canon120-2,57.17005920410156
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_71.tif,Canon120-2,67.4563217163086
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_72.tif,Canon120-2,66.12127685546875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_73.tif,Canon120-2,48.98811721801758
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_74.tif,Canon120-2,53.59010696411133
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_75.tif,Canon120-1,53.089054107666016
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_76.tif,Canon120-2,41.13098907470703
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_77.tif,Canon120-2,52.454139709472656
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_78.tif,Canon120-1,74.05982208251953
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_79.tif,Canon120-2,54.16206741333008
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_8.tif,Canon120-1,53.80283737182617
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_80.tif,Canon120-2,42.57050323486328
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_81.tif,Canon120-2,54.34160232543945
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_82.tif,Canon120-2,68.0426025390625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_83.tif,Canon120-2,63.384300231933594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_84.tif,Canon120-2,51.764923095703125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_85.tif,Canon120-2,68.515625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_86.tif,Canon120-2,48.91556930541992
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_87.tif,Canon120-2,53.25811004638672
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_88.tif,Canon120-2,54.584251403808594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_89.tif,Canon120-2,56.53169631958008
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_9.tif,Canon120-1,67.9537124633789
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_90.tif,Canon120-2,68.43189239501953
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_91.tif,Canon120-2,53.597862243652344
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_92.tif,Canon120-2,49.00163650512695
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_93.tif,HP,63.37907791137695
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_94.tif,Canon120-2,64.68804931640625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_95.tif,Canon120-2,50.26082229614258
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_96.tif,Canon120-2,68.49685668945312
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_97.tif,Canon120-2,52.4876823425293
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_98.tif,Canon120-1,50.44688034057617
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\150\s2_99.tif,Canon120-1,53.28779220581055
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_1.tif,Canon120-1,38.75857162475586
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_10.tif,Canon120-2,50.20697784423828
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_100.tif,Canon120-2,50.89716339111328
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_101.tif,Canon120-2,34.95902633666992
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_102.tif,Canon120-1,58.07899856567383
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_103.tif,Canon120-2,61.67301940917969
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_104.tif,Canon220,99.05821990966797
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_105.tif,Canon120-2,46.58705139160156
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_106.tif,Canon220,54.36835479736328
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_107.tif,Canon220,60.31852340698242
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_108.tif,Canon220,99.85952758789062
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_11.tif,Canon120-1,83.79885864257812
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_12.tif,Canon120-2,43.3486213684082
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_13.tif,Canon120-1,61.240135192871094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_14.tif,Canon120-2,59.666419982910156
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_15.tif,Canon220,49.54899978637695
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_16.tif,Canon120-1,40.01891326904297
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_17.tif,Canon120-2,66.58828735351562
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_18.tif,Canon120-1,59.35467529296875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_19.tif,Canon120-2,60.180938720703125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_2.tif,Canon120-1,45.41471481323242
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_20.tif,Canon120-2,55.159366607666016
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_21.tif,EpsonV370-2,96.95121765136719
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_22.tif,Canon120-1,55.05278778076172
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_23.tif,EpsonV370-2,39.24833679199219
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_24.tif,Canon120-1,37.48139572143555
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_25.tif,Canon120-1,52.45768356323242
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_26.tif,EpsonV370-2,98.9099349975586
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_27.tif,Canon220,75.8840560913086
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_28.tif,Canon120-1,57.3230094909668
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_29.tif,EpsonV370-2,86.97858428955078
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_3.tif,Canon120-1,64.73926544189453
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_30.tif,Canon220,56.12729263305664
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_31.tif,Canon120-2,62.29651641845703
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_32.tif,Canon220,71.52030181884766
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_33.tif,Canon120-1,53.313011169433594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_34.tif,Canon120-1,56.267940521240234
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_35.tif,Canon120-2,48.82382583618164
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_36.tif,Canon120-1,43.6054573059082
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_37.tif,Canon120-2,81.81084442138672
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_38.tif,Canon120-2,40.76620101928711
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_39.tif,Canon120-2,53.54684066772461
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_4.tif,Canon120-2,56.848167419433594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_40.tif,Canon120-1,55.89650344848633
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_41.tif,Canon120-2,47.73167037963867
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_42.tif,Canon120-2,57.044715881347656
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_43.tif,Canon120-1,51.99658966064453
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_44.tif,Canon120-1,60.59975051879883
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_45.tif,Canon120-1,64.39688110351562
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_46.tif,Canon120-2,47.700347900390625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_47.tif,Canon120-1,40.567100524902344
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_48.tif,Canon220,73.23464965820312
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_49.tif,Canon120-1,53.917259216308594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_5.tif,Canon120-1,57.45716094970703
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_50.tif,Canon120-2,61.50835037231445
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_51.tif,Canon220,50.04276657104492
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_52.tif,Canon120-2,49.542057037353516
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_53.tif,Canon120-2,51.72536849975586
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_54.tif,Canon120-2,43.17121887207031
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_55.tif,Canon220,58.91655731201172
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_56.tif,Canon120-1,48.69205093383789
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_57.tif,Canon120-1,66.1641845703125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_58.tif,Canon120-1,51.30447006225586
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_59.tif,Canon220,56.686275482177734
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_6.tif,Canon120-2,54.27817153930664
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_60.tif,Canon120-1,66.52084350585938
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_61.tif,Canon120-1,54.59403991699219
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_62.tif,Canon120-2,48.46521759033203
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_63.tif,Canon120-2,70.03609466552734
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_64.tif,Canon120-1,42.0245361328125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_65.tif,Canon120-1,42.53743362426758
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_66.tif,Canon120-1,54.20069122314453
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_67.tif,Canon120-2,55.98897171020508
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_68.tif,Canon120-2,48.88536834716797
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_69.tif,Canon120-2,71.42190551757812
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_7.tif,Canon120-2,47.989540100097656
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_70.tif,Canon120-1,49.36222839355469
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_71.tif,Canon120-2,58.50579833984375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_72.tif,Canon120-2,53.92509078979492
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_73.tif,Canon120-2,57.50534439086914
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_74.tif,Canon120-2,36.765682220458984
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_75.tif,Canon120-1,48.80105972290039
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_76.tif,Canon220,63.956512451171875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_77.tif,Canon120-1,49.296722412109375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_78.tif,Canon120-1,70.47451782226562
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_79.tif,Canon120-1,44.93346405029297
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_8.tif,Canon120-1,42.010162353515625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_80.tif,Canon220,42.7109375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_81.tif,Canon220,87.14729309082031
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\Canon120-2\300\s2_82.tif,Canon120-1,41.8903923034668
